Round,Order,Name,Team,Event,Score,Difficulty,Execution,Neutral Deduction,Stick Bonus,Inquiry,Edited,Date,Event,D,E1,E2
5,2,Paul Tiedemann,Simpson,PB,10.550,3.9,6.650,,,,,2/7/2026,Greenville / California / Simpson,3.9,3.4,3.3
5,3,Tristan Shorey,Simpson,PB,12.300,4.2,8.100,,,,,2/7/2026,Greenville / California / Simpson,4.2,2.1,1.7
5,4,Sterling Pariza,Simpson,PB,11.850,3.9,7.850,,0.1,,,2/7/2026,Greenville / California / Simpson,3.9,2.1,2.2
6,1,Jacob Foster,Greenville: Greenville / Simpson / California,HB,11.800,3.9,7.900,,,,,2/7/2026,Greenville / California / Simpson,3.9,2.2,2.0
6,2,Michael Avery,Greenville: Greenville / Simpson / California,HB,12.500,4.1,8.300,,0.1,,,2/7/2026,Greenville / California / Simpson,4.1,1.7,1.7
6,3,Kyler Hinson,Greenville: Greenville / Simpson / California,HB,12.350,3.9,8.450,,,,,2/7/2026,Greenville / California / Simpson,3.9,1.6,1.5
6,4,Donovan Diviney,Greenville: Greenville / Simpson / California,HB,11.150,3.5,7.650,,,,,2/7/2026,Greenville / California / Simpson,3.5,2.5,2.2
6,1,Jaxon Mitchell,California: Greenville / Simpson / California,HB,12.750,4.4,8.350,,,,,2/7/2026,Greenville / California / Simpson,4.4,1.7,1.6
6,2,Khalen Curry,California: Greenville / Simpson / California,HB,12.400,4.2,8.200,,,,,2/7/2026,Greenville / California / Simpson,4.2,1.9,1.7
6,3,Troy Nuesca,California: Greenville / Simpson / California,HB,12.150,4.4,7.750,,,,,2/7/2026,Greenville / California / Simpson,4.4,2.3,2.2
6,4,Tucker Yasunaga,California: Greenville / Simpson / California,HB,11.800,4.5,7.300,,,,,2/7/2026,Greenville / California / Simpson,4.5,2.8,2.6
6,1,Milo Staley,Simpson,HB,11.900,3.8,8.100,,,,,2/7/2026,Greenville / California / Simpson,3.8,1.8,2.0
6,2,Jake Smith,Simpson,HB,11.500,4.2,7.200,,0.1,,,2/7/2026,Greenville / California / Simpson,4.2,2.9,2.7
6,3,Brian Rollison,Simpson,HB,9.550,4.0,5.550,,,,,2/7/2026,Greenville / California / Simpson,4.0,4.5,4.4
6,4,Paul Tiedemann,Simpson,HB,13.400,4.4,8.900,,0.1,,,2/7/2026,Greenville / California / Simpson,4.4,1.1,1.1
6,5,Noah Doiron,Simpson,HB,9.250,3.2,6.050,,,,,2/7/2026,Greenville / California / Simpson,3.2,3.9,4.0
