Round,Order,Name,Team,Event,Score,Difficulty,Execution,Neutral Deduction,Stick Bonus,Inquiry,Edited,Date,Event,SV1,SV2,J1,J2
1,1,Marissa Lassiter,Penn,VT,9.600,,,,,,,2/1/2026,Penn vs Bridgeport,9.95,9.95,9.65,9.55
1,2,Maggie Murphy,Penn,VT,9.800,,,,,,,2/1/2026,Penn vs Bridgeport,9.95,9.95,9.80,9.80
1,3,Alisha Werlen,Penn,VT,9.600,,,,,,,2/1/2026,Penn vs Bridgeport,9.95,9.95,9.55,9.65
1,4,Ananya Patanaku,Penn,VT,9.775,,,,,,,2/1/2026,Penn vs Bridgeport,10.00,10.00,9.75,9.80
1,5,Manama Fofana,Penn,VT,9.825,,,,,,,2/1/2026,Penn vs Bridgeport,9.95,9.95,9.80,9.85
1,6,Jordan Barrow,Penn,VT,9.775,,,,,,,2/1/2026,Penn vs Bridgeport,9.95,9.95,9.75,9.80
1,7,Samantha Wu,Penn,VT,9.550,,,,,,,2/1/2026,Penn vs Bridgeport,9.90,9.90,9.60,9.50
1,8,Sienna Zuccaro,Penn,VT,9.750,,,,,,,2/1/2026,Penn vs Bridgeport,9.95,9.95,9.75,9.75
1,1,Tamyra Singletary,Bridgeport,VT,9.650,,,,,,,2/1/2026,Penn vs Bridgeport,9.90,9.90,9.65,9.65
1,2,Rae Solis,Bridgeport,VT,9.350,,,,,,,2/1/2026,Penn vs Bridgeport,9.75,9.75,9.40,9.30
1,3,Lena Coxon,Bridgeport,VT,9.575,,,,,,,2/1/2026,Penn vs Bridgeport,9.90,9.90,9.60,9.55
1,4,Emily Hernandez,Bridgeport,VT,9.450,,,,,,,2/1/2026,Penn vs Bridgeport,9.95,9.95,9.45,9.45
1,5,Brooklyn Weingardt,Bridgeport,VT,9.400,,,,,,,2/1/2026,Penn vs Bridgeport,9.95,9.95,9.40,9.40
1,6,Nova Staruk,Bridgeport,VT,9.800,,,,,,,2/1/2026,Penn vs Bridgeport,10.00,10.00,9.80,9.80
2,1,Carly Oniki,Penn,UB,9.600,,,,,,,2/1/2026,Penn vs Bridgeport,10.00,10.00,9.55,9.65
2,2,Skylar Goodstadt,Penn,UB,8.750,,,,,,,2/1/2026,Penn vs Bridgeport,10.00,10.00,8.60,8.90
2,3,Ruth Whaley,Penn,UB,9.625,,,,,,,2/1/2026,Penn vs Bridgeport,10.00,10.00,9.55,9.70
2,4,Luci Toczydlowski,Penn,UB,9.750,,,,,,,2/1/2026,Penn vs Bridgeport,10.00,10.00,9.80,9.70
2,5,Jordan Barrow,Penn,UB,9.750,,,,,,,2/1/2026,Penn vs Bridgeport,10.00,10.00,9.70,9.80
2,6,Sophia Paris,Penn,UB,9.750,,,,,,,2/1/2026,Penn vs Bridgeport,10.00,10.00,9.75,9.75
2,7,Mimi Fletcher,Penn,UB,9.525,,,,,,,2/1/2026,Penn vs Bridgeport,10.00,10.00,9.60,9.45
2,8,Marissa Lassiter,Penn,UB,9.650,,,,,,,2/1/2026,Penn vs Bridgeport,10.00,10.00,9.60,9.70
2,1,Rae Solis,Bridgeport,UB,9.350,,,,,,,2/1/2026,Penn vs Bridgeport,10.00,10.00,9.50,9.20
2,2,Delphine Desjardins,Bridgeport,UB,8.750,,,,,,,2/1/2026,Penn vs Bridgeport,10.00,10.00,8.70,8.80
2,3,Emily Hernandez,Bridgeport,UB,9.025,,,,,,,2/1/2026,Penn vs Bridgeport,10.00,10.00,8.90,9.15
2,4,Georgia Reed,Bridgeport,UB,9.575,,,,,,,2/1/2026,Penn vs Bridgeport,9.90,9.90,9.65,9.50
2,5,Nicole Pujals,Bridgeport,UB,9.650,,,,,,,2/1/2026,Penn vs Bridgeport,10.00,10.00,9.60,9.70
2,6,Samantha Nokes,Bridgeport,UB,9.750,,,,,,,2/1/2026,Penn vs Bridgeport,10.00,10.00,9.75,9.75
2,7,Gabrielle Lamb,Bridgeport,UB,9.350,,,,,,,2/1/2026,Penn vs Bridgeport,9.90,9.90,9.30,9.40
3,1,Ruth Whaley,Penn,BB,9.675,,,,,,,2/1/2026,Penn vs Bridgeport,10.00,10.00,9.70,9.65
3,2,Carly Oniki,Penn,BB,9.700,,,,,,,2/1/2026,Penn vs Bridgeport,10.00,10.00,9.70,9.70
3,3,Maggie Murphy,Penn,BB,9.775,,,,,,,2/1/2026,Penn vs Bridgeport,10.00,10.00,9.75,9.80
3,4,Alisha Werlen,Penn,BB,9.775,,,,,,,2/1/2026,Penn vs Bridgeport,10.00,10.00,9.75,9.80
3,5,Manama Fofana,Penn,BB,9.775,,,,,,,2/1/2026,Penn vs Bridgeport,10.00,10.00,9.80,9.75
3,6,Mimi Fletcher,Penn,BB,9.650,,,,,,,2/1/2026,Penn vs Bridgeport,10.00,10.00,9.65,9.65
3,7,Marissa Lassiter,Penn,BB,9.300,,,,,,,2/1/2026,Penn vs Bridgeport,9.90,9.90,9.35,9.25
3,8,Jordan Barrow,Penn,BB,9.625,,,,,,,2/1/2026,Penn vs Bridgeport,10.00,10.00,9.50,9.75
3,1,Brooklyn Weingardt,Bridgeport,BB,9.600,,,,,,,2/1/2026,Penn vs Bridgeport,10.00,10.00,9.70,9.50
3,2,Emily Hernandez,Bridgeport,BB,9.400,,,,,,,2/1/2026,Penn vs Bridgeport,9.90,9.80,9.45,9.35
3,3,Quinn Aiken,Bridgeport,BB,8.100,,,,,,,2/1/2026,Penn vs Bridgeport,9.60,9.60,8.10,8.10
3,4,Xiomara Jennings,Bridgeport,BB,9.425,,,,,,,2/1/2026,Penn vs Bridgeport,10.00,10.00,9.35,9.50
3,5,Samantha Krenzel,Bridgeport,BB,9.575,,,,,,,2/1/2026,Penn vs Bridgeport,9.80,10.00,9.50,9.65
3,6,Rian Thompkins,Bridgeport,BB,9.750,,,,,,,2/1/2026,Penn vs Bridgeport,10.00,10.00,9.75,9.75
3,7,Gabrielle Lamb,Bridgeport,BB,8.425,,,,,,,2/1/2026,Penn vs Bridgeport,9.80,9.80,8.35,8.50
