Round,Order,Name,Team,Event,Score,Difficulty,Execution,Neutral Deduction,Stick Bonus,Inquiry,Edited,Date,Event,SV1,SV2,SV3,SV4,J1,J2,J3,J4
2,6,Jordyn Lyden,Minnesota,UB,9.950,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,10.00,9.95,9.95,9.90
3,1,Katelyn Rosen,UCLA,BB,9.900,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.90,9.90,9.90,9.85
3,2,Sydney Barros,UCLA,BB,9.825,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.75,9.80,9.85,9.85
3,3,Jordis Eichman,UCLA,BB,9.800,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.85,9.75,9.85,9.75
3,4,Tiana Sumanasekera,UCLA,BB,9.700,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.70,9.70,9.70,9.75
3,5,Jordan Chiles,UCLA,BB,9.900,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.90,9.90,9.95,9.85
3,6,Ciena Alipio,UCLA,BB,9.925,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.95,9.90,9.90,9.95
3,1,Elizabeth Gantner,Utah,BB,9.850,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.85,9.85,9.85,9.85
3,2,Ella Zirbes,Utah,BB,9.300,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,9.90,9.90,9.90,10.00,9.20,9.30,9.30,9.35
3,3,Abbi Ryssman,Utah,BB,9.850,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.80,9.90,9.85,9.85
3,4,Ana Padurariu,Utah,BB,9.900,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.90,9.85,9.95,9.90
3,5,Avery Neff,Utah,BB,9.900,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.95,9.90,9.90,9.90
3,6,Camie Winger,Utah,BB,9.800,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.80,9.80,9.80,9.80
3,1,Chloe LaCoursiere,Alabama,BB,9.850,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.90,9.85,9.85,9.85
3,2,Gabby Gladieux,Alabama,BB,9.850,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.85,9.85,9.90,9.85
3,3,Gabby Ladanyi,Alabama,BB,9.850,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.90,9.80,9.90,9.80
3,4,Ryan Fuller,Alabama,BB,9.850,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.85,9.90,9.85,9.80
3,5,Kylee Kvamme,Alabama,BB,9.900,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.85,9.95,9.90,9.90
3,6,Azaraya Ra-Akbar,Alabama,BB,9.875,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.95,9.85,9.90,9.85
3,1,Arianna Ostrum,Minnesota,BB,9.875,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.85,9.90,9.85,9.90
3,2,Ava Stewart,Minnesota,BB,9.900,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.95,9.85,9.90,9.90
3,3,Sarah Moraw,Minnesota,BB,9.875,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.85,9.90,9.90,9.85
3,4,Brooklyn Rowray,Minnesota,BB,9.925,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.90,9.95,10.00,9.90
3,5,Emma Slevin,Minnesota,BB,9.875,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.90,9.85,9.85,9.90
3,6,Jordyn Lyden,Minnesota,BB,9.950,,,,,,Y,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.95,9.90,10.00,9.95
4,1,Ciena Alipio,UCLA,FX,9.875,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.85,9.95,9.90,9.80
4,2,Mika Webster-Longin,UCLA,FX,9.900,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.95,9.90,9.90,9.90
4,3,Sydney Barros,UCLA,FX,9.900,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.90,9.90,9.90,9.90
4,4,Tiana Sumanasekera,UCLA,FX,9.925,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.80,9.95,9.95,9.90
4,5,Ashlee Sullivan,UCLA,FX,9.900,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.90,9.90,9.85,9.90
4,6,Jordan Chiles,UCLA,FX,10.000,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
4,1,Sarah Krump,Utah,FX,9.775,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,9.90,10.00,10.00,9.75,9.60,9.80,9.80
4,2,Zoe Johnson,Utah,FX,9.850,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.90,9.85,9.85,9.85
4,3,Avery Neff,Utah,FX,9.900,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.90,9.90,9.90,9.90
4,4,Ella Zirbes,Utah,FX,9.925,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.95,9.90,9.90,9.95
4,5,Makenna Smith,Utah,FX,9.925,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.90,9.95,9.85,9.95
4,6,Sage Curtis,Utah,FX,9.925,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.95,9.95,9.80,9.90
4,1,Chloe LaCoursiere,Alabama,FX,9.875,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.90,9.85,9.90,9.85
4,2,Jasmine Cawley,Alabama,FX,9.825,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.80,9.90,9.85,9.80
4,3,McKenzie Matters,Alabama,FX,9.850,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.90,9.85,9.75,9.85
4,4,Azaraya Ra-Akbar,Alabama,FX,9.900,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.90,9.90,9.90,9.95
4,5,Jamison Sears,Alabama,FX,9.825,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.80,9.85,9.95,9.80
4,6,Gabby Gladieux,Alabama,FX,9.900,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.95,9.90,9.90,9.85
4,1,Lacie Saltzmann,Minnesota,FX,9.875,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.90,9.85,9.85,9.90
4,2,Brooklyn Rowray,Minnesota,FX,9.800,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.90,9.80,9.80,9.80
4,3,Sophie Swartzmiller,Minnesota,FX,9.900,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.90,9.90,9.90,9.85
4,4,Leah Gonsiorowski,Minnesota,FX,9.725,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.70,9.80,9.70,9.75
4,5,Arianna Ostrum,Minnesota,FX,9.950,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.95,9.95,9.95,9.95
4,6,Jordyn Lyden,Minnesota,FX,9.925,,,,,,,4/5/2026,NCAA Regional '26 @ Oregon State: Final,10.00,10.00,10.00,10.00,9.95,9.90,9.90,9.95
