Round,Order,Name,Team,Event,Score,Difficulty,Execution,Neutral Deduction,Stick Bonus,Inquiry,Edited,Date,Event,D,E1,E2
5,4,Nathan Roman,Oklahoma,PB,13.250,5.1,8.150,,,,,3/7/2026,Oklahoma vs California,5.1,1.8,1.9
5,1,Kaien Orion,California,PB,13.600,4.5,9.000,,0.1,,,3/7/2026,Oklahoma vs California,4.5,1.1,0.9
5,2,Trigg Dudley,California,PB,12.000,4.4,7.600,,,,,3/7/2026,Oklahoma vs California,4.4,2.5,2.3
5,3,Brendan Strom,California,PB,12.500,4.5,8.000,,,,,3/7/2026,Oklahoma vs California,4.5,2.0,2.0
5,4,Matteo Bardana,California,PB,12.800,4.7,8.100,,,,,3/7/2026,Oklahoma vs California,4.7,1.8,2.0
6,1,Brandon Zepeda-Orth,Oklahoma,HB,13.600,5.2,8.400,,,,,3/7/2026,Oklahoma vs California,5.2,1.7,1.5
6,2,Nico Hamilton,Oklahoma,HB,13.700,4.8,8.900,,,,,3/7/2026,Oklahoma vs California,4.8,1.2,1.0
6,3,Brigham Frentheway,Oklahoma,HB,13.300,4.7,8.500,,0.1,,,3/7/2026,Oklahoma vs California,4.7,1.6,1.4
6,4,Kelton Christiansen,Oklahoma,HB,14.150,5.3,8.750,,0.1,,,3/7/2026,Oklahoma vs California,5.3,1.3,1.2
6,5,Leo Koike,Oklahoma,HB,13.600,5.0,8.600,,,,,3/7/2026,Oklahoma vs California,5.0,1.4,1.4
6,1,Jaxon Mitchell,California,HB,12.450,4.4,8.050,,,,,3/7/2026,Oklahoma vs California,4.4,1.9,2.0
6,2,Troy Nuesca,California,HB,12.750,4.3,8.350,,0.1,,,3/7/2026,Oklahoma vs California,4.3,1.8,1.5
6,3,Carter Kim,California,HB,11.700,4.4,7.300,,,,,3/7/2026,Oklahoma vs California,4.4,2.6,2.8
6,4,Matteo Bardana,California,HB,12.700,4.5,8.200,,,,,3/7/2026,Oklahoma vs California,4.5,1.9,1.7
