Round,Order,Name,Team,Event,Score,Difficulty,Execution,Neutral Deduction,Stick Bonus,Inquiry,Edited,Date,Event,SV1,SV2,SV3,SV4,J1,J2,J3,J4
1,4,Ava Jorgensen,BYU,VT,9.875,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.85,9.85,9.90,9.90
1,5,Deb Silva,BYU,VT,9.750,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,9.95,9.95,9.95,9.95,9.75,9.70,9.75,9.75
1,6,Kylie Eaquinto,BYU,VT,9.825,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,9.95,9.95,9.95,9.95,9.75,9.80,9.85,9.85
1,1,Mackenzie Kelly,Southern Utah,VT,9.800,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,9.95,9.95,9.95,9.95,9.80,9.80,9.80,9.85
1,2,Elliot Bringhurst,Southern Utah,VT,9.800,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,9.95,9.95,9.95,9.95,9.80,9.80,9.80,9.80
1,3,Kayla Pardue,Southern Utah,VT,9.225,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.20,9.20,9.25,9.25
1,4,Niya Randolph,Southern Utah,VT,9.875,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.90,9.85,9.90,9.85
1,5,Sage Paladino,Southern Utah,VT,9.750,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,9.95,9.95,9.95,9.95,9.75,9.75,9.75,9.75
1,6,Vinciane Le Pen,Southern Utah,VT,9.150,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,9.95,9.95,9.95,9.95,9.15,9.15,9.15,9.10
1,1,Jordan Barrow,Penn: Penn (Individuals),VT,9.825,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,9.95,9.95,9.95,9.95,9.80,9.80,9.85,9.85
2,1,Csenge Bacskay,Georgia,UB,9.875,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.90,9.90,9.80,9.85
2,2,Brooke Pierson,Georgia,UB,9.850,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.85,9.85,9.85,9.85
2,3,Ady Wahl,Georgia,UB,9.900,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.90,9.85,9.90,9.90
2,4,Kelise Woolford,Georgia,UB,9.900,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.90,9.90,9.90,9.90
2,5,Ja' Free Scott,Georgia,UB,9.775,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.80,9.75,9.75,9.80
2,6,Autumn Reingold,Georgia,UB,9.900,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.90,9.90,9.90,9.85
2,1,Naya Howard,Michigan State,UB,9.750,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,9.75,10.00,9.85,9.75,9.75,9.75
2,2,Lilia Cosman,Michigan State,UB,9.050,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,9.70,9.70,9.70,9.70,9.10,9.35,9.00,8.90
2,3,MaKayla Tucker,Michigan State,UB,9.825,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.80,9.85,9.75,9.85
2,4,Kendall Abney,Michigan State,UB,9.800,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.80,9.80,9.85,9.80
2,5,Nikki Smith,Michigan State,UB,9.925,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.90,9.90,9.95,9.95
2,6,Sage Kellerman,Michigan State,UB,9.900,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.90,9.90,9.90,9.95
2,1,Mya Kirkham,BYU,UB,9.675,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.70,9.60,9.65,9.75
2,2,Addilyn Glazier,BYU,UB,9.775,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.80,9.75,9.85,9.75
2,3,Deb Silva,BYU,UB,9.825,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.85,9.75,9.85,9.80
2,4,Kylie Eaquinto,BYU,UB,9.825,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.85,9.85,9.80,9.80
2,5,Ava Jorgensen,BYU,UB,9.875,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.90,9.85,9.85,9.95
2,6,Alilah Alvarado,BYU,UB,9.600,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.65,9.45,9.60,9.60
2,1,Alex Routsis,Southern Utah,UB,9.650,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.60,9.70,9.65,9.65
2,2,Mia Hampton,Southern Utah,UB,9.700,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.70,9.75,9.70,9.70
2,3,Ariel Collum,Southern Utah,UB,9.775,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.80,9.65,9.75,9.85
2,4,Niya Randolph,Southern Utah,UB,9.900,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.90,9.85,9.90,9.90
2,5,Rylee Miller,Southern Utah,UB,9.750,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.75,9.75,9.75,9.75
2,6,Kendall McGuire,Southern Utah,UB,9.800,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.80,9.80,9.75,9.85
2,1,Lola Montevago,GW: GW (Individuals),UB,9.825,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.85,9.80,9.75,9.95
3,1,Brooke Gleichowski,Georgia,BB,9.850,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.85,9.85,9.85,9.80
3,2,Harley Tomlin,Georgia,BB,9.850,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.85,9.80,9.85,9.85
3,3,Kelise Woolford,Georgia,BB,9.900,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.90,9.90,9.95,9.90
3,4,Jaydah Battle,Georgia,BB,9.800,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.80,9.80,9.80,9.90
3,5,CaMarah Williams,Georgia,BB,9.425,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.45,9.40,9.45,9.40
3,6,Ja' Free Scott,Georgia,BB,9.350,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.35,9.30,9.35,9.35
3,1,Kendall Abney,Michigan State,BB,9.825,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.80,9.85,9.85,9.80
3,2,Isabella Trostel,Michigan State,BB,9.850,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.90,9.85,9.80,9.85
3,3,Cady Duplissis,Michigan State,BB,9.775,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.80,9.75,9.75,9.80
3,4,Isabel Biro,Michigan State,BB,9.775,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.75,9.80,9.75,9.85
3,5,Nikki Smith,Michigan State,BB,9.750,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.80,9.70,9.75,9.75
3,6,MaKayla Tucker,Michigan State,BB,9.850,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.90,9.80,9.80,9.90
3,1,Scarlett Sonnenberg,BYU,BB,9.700,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.75,9.65,9.70,9.70
3,2,Ava Jorgensen,BYU,BB,9.750,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.70,9.75,9.75,9.75
3,3,Alilah Alvarado,BYU,BB,9.800,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,9.90,10.00,9.80,9.80,9.70,9.80
3,4,Chloee Hoke,BYU,BB,9.800,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.85,9.80,9.80,9.80
3,5,Kylie Eaquinto,BYU,BB,9.825,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.85,9.80,9.80,9.85
3,6,Brynlee Andersen-Broekman,BYU,BB,9.800,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.80,9.85,9.70,9.80
3,1,Niya Randolph,Southern Utah,BB,9.850,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.85,9.80,9.85,9.85
3,2,Mia Hampton,Southern Utah,BB,9.825,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.80,9.85,9.80,9.90
3,3,Emma Nipper,Southern Utah,BB,9.825,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.90,9.80,9.70,9.85
3,4,Rylee Miller,Southern Utah,BB,9.800,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.85,9.80,9.80,9.80
3,5,Elliot Bringhurst,Southern Utah,BB,8.950,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,9.80,9.80,9.80,9.80,8.95,8.90,9.00,8.95
3,6,Alyssa Fernandez,Southern Utah,BB,9.825,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.80,9.85,9.70,9.85
4,1,Eryn Williams,Georgia,FX,9.900,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.90,9.80,9.90,9.90
4,2,Csenge Bacskay,Georgia,FX,9.900,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.90,9.90,9.90,9.80
4,3,Ady Wahl,Georgia,FX,9.900,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.90,9.80,9.95,9.90
4,4,Harley Tomlin,Georgia,FX,9.950,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.95,9.95,10.00,9.90
4,5,Nyla Aquino,Georgia,FX,9.950,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.95,9.90,9.95,9.95
4,6,CaMarah Williams,Georgia,FX,9.925,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.95,9.90,9.90,10.00
4,1,Stephanie Lebster,Michigan State,FX,9.850,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.85,9.85,9.85,9.90
4,2,Korynne Marquart,Michigan State,FX,9.900,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.90,9.90,9.90,9.95
4,3,Cady Duplissis,Michigan State,FX,9.850,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.85,9.90,9.85,9.80
4,4,Gabi Ortiz,Michigan State,FX,9.950,,,,,Y,Y,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.95,9.95,9.95,9.90
4,5,MaKayla Tucker,Michigan State,FX,9.775,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.70,9.75,9.90,9.80
4,6,Nikki Smith,Michigan State,FX,9.950,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.95,9.90,9.95,9.95
4,1,Scarlett Sonnenberg,BYU,FX,9.850,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.85,9.85,9.80,9.85
4,2,Daisy Stephenson,BYU,FX,9.850,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.85,9.90,9.80,9.85
4,3,Brynlee Andersen-Broekman,BYU,FX,9.850,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.90,9.80,9.85,9.85
4,4,Deb Silva,BYU,FX,9.800,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.85,9.75,9.80,9.80
4,5,Kylie Eaquinto,BYU,FX,9.850,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.85,9.95,9.85,9.85
4,6,Mya Kirkham,BYU,FX,9.625,,,0.1,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.75,9.60,9.80,9.70
4,1,Mia Hampton,Southern Utah,FX,9.775,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,9.90,10.00,10.00,9.80,9.75,9.80,9.65
4,2,Rylee Miller,Southern Utah,FX,9.725,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.80,9.70,9.70,9.75
4,3,Sage Paladino,Southern Utah,FX,9.800,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.75,9.80,9.80,9.80
4,4,Berlin Hall,Southern Utah,FX,9.850,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.90,9.85,9.80,9.85
4,5,Niya Randolph,Southern Utah,FX,9.900,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.90,9.95,9.90,9.90
4,6,Carilia Martinez,Southern Utah,FX,9.900,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.95,9.90,9.80,9.90
4,1,Deana Sheremeta,GW: GW (Individuals),FX,9.900,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.95,9.90,9.90,9.85
4,1,Manama Fofana,Penn: Penn (Individuals),FX,9.750,,,,,,,4/2/2026,NCAA Regional '26 @ ASU: Second Round #1,10.00,10.00,10.00,10.00,9.65,9.80,9.75,9.75
