Round,Order,Name,Team,Event,Score,Difficulty,Execution,Neutral Deduction,Stick Bonus,Inquiry,Edited,Date,Event,D,E1,E2
1,2,Benjamin Thurlow Lam,Navy,FX,12.950,4.8,8.250,0.1,,,,3/20/2026,USAGCC '26 (Team & AA),4.8,1.7,1.8
1,3,Danilo Viciana,Navy,FX,13.650,4.9,8.750,,,,,3/20/2026,USAGCC '26 (Team & AA),4.9,1.2,1.3
1,4,Brian Solomon,Navy,FX,11.700,4.9,6.900,0.1,,,,3/20/2026,USAGCC '26 (Team & AA),4.9,2.9,3.3
1,5,Jonah Soltz,Navy,FX,12.800,4.4,8.400,,,,,3/20/2026,USAGCC '26 (Team & AA),4.4,1.6,1.6
1,1,Carl Jacob Soederqvist,Springfield,FX,13.600,4.7,8.900,,,,,3/20/2026,USAGCC '26 (Team & AA),4.7,1.2,1.0
1,2,Evan Reichert,Springfield,FX,13.400,4.8,8.500,,0.1,,,3/20/2026,USAGCC '26 (Team & AA),4.8,1.5,1.5
1,3,Michael Dalton,Springfield,FX,12.650,4.4,8.350,0.1,,,,3/20/2026,USAGCC '26 (Team & AA),4.4,1.8,1.5
1,4,Owen Carney,Springfield,FX,12.700,4.8,7.900,,,,,3/20/2026,USAGCC '26 (Team & AA),4.8,2.2,2.0
1,1,Aiden Esval,Air Force,FX,10.500,3.8,6.700,,,,,3/20/2026,USAGCC '26 (Team & AA),3.8,3.5,3.1
1,2,Tai Gopaul,Air Force,FX,13.300,4.6,8.700,,,,,3/20/2026,USAGCC '26 (Team & AA),4.6,1.2,1.4
1,3,Jared Fry,Air Force,FX,13.100,4.8,8.200,,0.1,,,3/20/2026,USAGCC '26 (Team & AA),4.8,1.7,1.9
1,4,Isaac Koo,Air Force,FX,13.250,5.0,8.250,,,,,3/20/2026,USAGCC '26 (Team & AA),5.0,1.6,1.9
2,1,Ricky Pizem,William & Mary,PH,12.250,3.9,8.350,,,,,3/20/2026,USAGCC '26 (Team & AA),3.9,1.8,1.5
2,2,Jared Noyman,William & Mary,PH,11.800,3.6,8.200,,,,,3/20/2026,USAGCC '26 (Team & AA),3.6,1.6,2.0
2,3,Sam Smith,William & Mary,PH,12.200,4.5,7.700,,,,,3/20/2026,USAGCC '26 (Team & AA),4.5,2.2,2.4
2,4,Gavin Zborowski,William & Mary,PH,13.200,4.5,8.700,,,,,3/20/2026,USAGCC '26 (Team & AA),4.5,1.2,1.4
2,5,Luke Tully,William & Mary,PH,11.650,3.4,8.250,,,,,3/20/2026,USAGCC '26 (Team & AA),3.4,1.7,1.8
2,1,Jacob Foster,Greenville,PH,12.650,4.0,8.650,,,,,3/20/2026,USAGCC '26 (Team & AA),4.0,1.2,1.5
2,2,Andres Esquivel-Garza,Greenville,PH,13.150,5.0,8.150,,,,,3/20/2026,USAGCC '26 (Team & AA),5.0,1.7,2.0
2,3,Kyler Hinson,Greenville,PH,13.500,4.6,8.900,,,,,3/20/2026,USAGCC '26 (Team & AA),4.6,1.2,1.0
2,4,Matthew Roth,Greenville,PH,13.400,5.0,8.400,,,,,3/20/2026,USAGCC '26 (Team & AA),5.0,1.5,1.7
2,1,Ben Aguilar,Army,PH,12.900,4.4,8.500,,,,,3/20/2026,USAGCC '26 (Team & AA),4.4,1.4,1.6
2,2,Noah Duran,Army,PH,13.650,5.1,8.550,,,,,3/20/2026,USAGCC '26 (Team & AA),5.1,1.5,1.4
2,3,Jake Prabhakaran,Army,PH,13.150,4.5,8.650,,,,,3/20/2026,USAGCC '26 (Team & AA),4.5,1.4,1.3
2,4,Maddox Pabellon,Army,PH,14.300,5.5,8.800,,,,,3/20/2026,USAGCC '26 (Team & AA),5.5,1.2,1.2
2,5,Jaden Blank,Army,PH,11.050,3.6,7.450,,,,,3/20/2026,USAGCC '26 (Team & AA),3.6,2.4,2.7
2,1,Tristan Shorey,Simpson,PH,12.200,4.2,8.000,,,,,3/20/2026,USAGCC '26 (Team & AA),4.2,2.0,2.0
2,2,Milo Staley,Simpson,PH,11.450,4.1,7.350,,,,,3/20/2026,USAGCC '26 (Team & AA),4.1,2.7,2.6
2,3,William Bacus,Simpson,PH,13.200,4.7,8.500,,,,,3/20/2026,USAGCC '26 (Team & AA),4.7,1.4,1.6
2,4,Garrett Alexander,Simpson,PH,12.750,4.4,8.350,,,Y,Y,3/20/2026,USAGCC '26 (Team & AA),4.4,1.7,1.6
2,5,Noah Doiron,Simpson,PH,10.650,3.1,7.550,,,,,3/20/2026,USAGCC '26 (Team & AA),3.1,2.5,2.4
2,1,Kody Tokunaga,Navy,PH,11.400,4.5,6.900,,,Y,,3/20/2026,USAGCC '26 (Team & AA),4.5,3.1,3.1
2,2,Matthew Petros,Navy,PH,13.150,4.5,8.650,,,,,3/20/2026,USAGCC '26 (Team & AA),4.5,1.3,1.4
2,3,Daniel Gurevich,Navy,PH,13.150,4.3,8.850,,,,,3/20/2026,USAGCC '26 (Team & AA),4.3,1.2,1.1
2,4,Jonah Soltz,Navy,PH,13.250,4.7,8.550,,,,,3/20/2026,USAGCC '26 (Team & AA),4.7,1.4,1.5
2,5,Brian Solomon,Navy,PH,12.850,4.5,8.350,,,Y,,3/20/2026,USAGCC '26 (Team & AA),4.5,1.5,1.8
2,1,Carl Jacob Soederqvist,Springfield,PH,12.300,4.0,8.300,,,,,3/20/2026,USAGCC '26 (Team & AA),4.0,1.8,1.6
2,2,Evan Reichert,Springfield,PH,11.350,3.7,7.650,,,,,3/20/2026,USAGCC '26 (Team & AA),3.7,2.4,2.3
2,3,Devon Felsenstein,Springfield,PH,13.300,4.4,8.900,,,,,3/20/2026,USAGCC '26 (Team & AA),4.4,1.1,1.1
2,4,Peyton Cramer,Springfield,PH,13.950,5.4,8.550,,,,,3/20/2026,USAGCC '26 (Team & AA),5.4,1.4,1.5
2,1,Ryan Jacobson,Air Force,PH,12.850,4.4,8.450,,,,,3/20/2026,USAGCC '26 (Team & AA),4.4,1.4,1.7
2,2,John Hults,Air Force,PH,11.200,4.5,6.700,,,,,3/20/2026,USAGCC '26 (Team & AA),4.5,3.3,3.3
2,3,Jack Matlock,Air Force,PH,13.950,5.2,8.750,,,,,3/20/2026,USAGCC '26 (Team & AA),5.2,1.3,1.2
2,4,Sam Brown,Air Force,PH,13.450,4.8,8.650,,,Y,Y,3/20/2026,USAGCC '26 (Team & AA),4.8,1.2,1.5
3,1,Jonathan Irwin,William & Mary,SR,13.200,4.2,9.000,,,Y,Y,3/20/2026,USAGCC '26 (Team & AA),4.2,1.0,1.0
3,2,Evan Wilkins,William & Mary,SR,12.500,3.5,9.000,,,,,3/20/2026,USAGCC '26 (Team & AA),3.5,1.0,1.0
3,3,Luke Tully,William & Mary,SR,12.750,3.2,9.450,,0.1,,,3/20/2026,USAGCC '26 (Team & AA),3.2,0.6,0.5
3,4,Gavin Zborowski,William & Mary,SR,12.900,3.7,9.100,,0.1,,,3/20/2026,USAGCC '26 (Team & AA),3.7,1.0,0.8
3,1,Elijah Cruz,Greenville,SR,12.950,4.2,8.750,,,,,3/20/2026,USAGCC '26 (Team & AA),4.2,1.3,1.2
3,2,Ricky Mays,Greenville,SR,13.350,4.3,9.050,,,,,3/20/2026,USAGCC '26 (Team & AA),4.3,1.0,0.9
3,3,Ethan Poole,Greenville,SR,12.500,4.0,8.400,,0.1,,,3/20/2026,USAGCC '26 (Team & AA),4.0,1.6,1.6
3,4,Sergey Popov,Greenville,SR,13.550,4.7,8.750,,0.1,,,3/20/2026,USAGCC '26 (Team & AA),4.7,1.2,1.3
3,5,Kyler Hinson,Greenville,SR,12.000,3.2,8.800,,,Y,Y,3/20/2026,USAGCC '26 (Team & AA),3.2,1.3,1.1
3,1,Jake Prabhakaran,Army,SR,12.850,3.5,9.350,,,,,3/20/2026,USAGCC '26 (Team & AA),3.5,0.6,0.7
3,2,Cash Johnston,Army,SR,12.400,3.6,8.800,,,,,3/20/2026,USAGCC '26 (Team & AA),3.6,1.2,1.2
3,3,Jaden Blank,Army,SR,12.750,3.4,9.350,,,,,3/20/2026,USAGCC '26 (Team & AA),3.4,0.7,0.6
3,4,Carter Beck,Army,SR,12.100,3.4,8.700,,,,,3/20/2026,USAGCC '26 (Team & AA),3.4,1.3,1.3
3,1,Noah Doiron,Simpson,SR,12.500,3.9,8.600,,,,,3/20/2026,USAGCC '26 (Team & AA),3.9,1.3,1.5
3,2,Oskar Silverman,Simpson,SR,12.800,4.0,8.800,,,,,3/20/2026,USAGCC '26 (Team & AA),4.0,1.2,1.2
3,3,Alex Campbell,Simpson,SR,13.050,4.3,8.750,,,,Y,3/20/2026,USAGCC '26 (Team & AA),4.3,1.2,1.3
3,4,Brian Rollison,Simpson,SR,13.950,4.9,9.050,,,,,3/20/2026,USAGCC '26 (Team & AA),4.9,1.0,0.9
3,1,Saran Alexander,Navy,SR,12.600,3.9,8.600,,0.1,,Y,3/20/2026,USAGCC '26 (Team & AA),3.9,1.5,1.3
3,2,Zachary Silao,Navy,SR,12.900,4.5,8.400,,,,,3/20/2026,USAGCC '26 (Team & AA),4.5,1.6,1.6
3,3,Julian Galvez,Navy,SR,12.050,3.8,8.150,,0.1,,,3/20/2026,USAGCC '26 (Team & AA),3.8,1.8,1.9
3,4,Brian Solomon,Navy,SR,13.300,4.4,8.900,,,,,3/20/2026,USAGCC '26 (Team & AA),4.4,1.2,1.0
3,5,Jonah Soltz,Navy,SR,12.950,3.3,9.550,,0.1,,,3/20/2026,USAGCC '26 (Team & AA),3.3,0.5,0.4
3,1,Will Wilson,Springfield,SR,13.150,3.9,9.250,,,,,3/20/2026,USAGCC '26 (Team & AA),3.9,0.8,0.7
3,2,Brian Delf,Springfield,SR,13.050,3.8,9.150,,0.1,,,3/20/2026,USAGCC '26 (Team & AA),3.8,0.9,0.8
3,3,Gustavin Suess,Springfield,SR,13.000,3.5,9.400,,0.1,,,3/20/2026,USAGCC '26 (Team & AA),3.5,0.6,0.6
3,4,Blaise Rousseau,Springfield,SR,14.100,4.8,9.300,,,,,3/20/2026,USAGCC '26 (Team & AA),4.8,0.7,0.7
3,1,Ryan Jacobson,Air Force,SR,13.100,3.8,9.200,,0.1,,,3/20/2026,USAGCC '26 (Team & AA),3.8,0.8,0.8
3,2,Tai Gopaul,Air Force,SR,13.150,4.0,9.150,,,,,3/20/2026,USAGCC '26 (Team & AA),4.0,0.8,0.9
3,3,Jared Fry,Air Force,SR,12.900,3.9,9.000,,,,,3/20/2026,USAGCC '26 (Team & AA),3.9,1.1,0.9
3,4,Jack Foltyn,Air Force,SR,13.150,4.3,8.850,,,,,3/20/2026,USAGCC '26 (Team & AA),4.3,1.2,1.1
4,1,Evan Sikra,William & Mary,VT,13.100,4.0,9.100,,,,,3/20/2026,USAGCC '26 (Team & AA),4.0,0.8,1.0
4,2,Ricky Pizem,William & Mary,VT,13.200,4.4,8.900,0.1,,,,3/20/2026,USAGCC '26 (Team & AA),4.4,1.1,1.1
4,3,Niko Greenly,William & Mary,VT,13.500,4.4,9.200,0.1,,,Y,3/20/2026,USAGCC '26 (Team & AA),4.4,0.9,0.7
4,4,Luke Tully,William & Mary,VT,13.700,4.4,9.300,,,,,3/20/2026,USAGCC '26 (Team & AA),4.4,0.8,0.6
4,1,Michael Avery,Greenville,VT,13.600,4.4,9.200,,,,,3/20/2026,USAGCC '26 (Team & AA),4.4,0.8,0.8
4,2,Jaxon Clapper,Greenville,VT,13.850,4.8,9.050,,,,,3/20/2026,USAGCC '26 (Team & AA),4.8,0.9,1.0
4,3,Ricky Mays,Greenville,VT,13.650,4.8,8.850,,,,,3/20/2026,USAGCC '26 (Team & AA),4.8,1.1,1.2
4,4,Logan Watterson,Greenville,VT,13.350,4.8,8.650,0.1,,,,3/20/2026,USAGCC '26 (Team & AA),4.8,1.3,1.4
4,5,Kyler Hinson,Greenville,VT,14.000,4.8,9.300,0.1,,,,3/20/2026,USAGCC '26 (Team & AA),4.8,0.6,0.8
4,1,Felipe Junqueira,Army,VT,13.250,4.4,8.850,,,,,3/20/2026,USAGCC '26 (Team & AA),4.4,1.2,1.1
4,2,Maddox Pabellon,Army,VT,13.450,4.4,9.050,,,,,3/20/2026,USAGCC '26 (Team & AA),4.4,1.0,0.9
4,3,Jaden Blank,Army,VT,13.250,4.4,8.850,,,,,3/20/2026,USAGCC '26 (Team & AA),4.4,1.2,1.1
4,4,Nick Lester,Army,VT,13.900,4.4,9.500,,,,,3/20/2026,USAGCC '26 (Team & AA),4.4,0.5,0.5
4,1,Noah Doiron,Simpson,VT,13.150,4.4,8.750,,,,,3/20/2026,USAGCC '26 (Team & AA),4.4,1.2,1.3
4,2,Milo Staley,Simpson,VT,12.350,4.8,7.650,0.1,,,,3/20/2026,USAGCC '26 (Team & AA),4.8,2.3,2.4
4,3,Jake Smith,Simpson,VT,13.400,4.8,8.600,,,,,3/20/2026,USAGCC '26 (Team & AA),4.8,1.5,1.3
4,4,Braxton Jones,Simpson,VT,14.050,4.8,9.250,,,,,3/20/2026,USAGCC '26 (Team & AA),4.8,0.7,0.8
4,1,Daniel Gurevich,Navy,VT,13.550,4.4,9.150,,,,,3/20/2026,USAGCC '26 (Team & AA),4.4,0.8,0.9
4,2,Jonah Soltz,Navy,VT,13.800,4.4,9.300,,0.1,,,3/20/2026,USAGCC '26 (Team & AA),4.4,0.7,0.7
4,3,Brian Solomon,Navy,VT,13.450,4.4,9.050,,,,,3/20/2026,USAGCC '26 (Team & AA),4.4,0.9,1.0
4,4,Matthew Petros,Navy,VT,14.400,4.8,9.500,,0.1,,,3/20/2026,USAGCC '26 (Team & AA),4.8,0.6,0.4
4,1,Will Wilson,Springfield,VT,13.350,4.4,8.950,,,,,3/20/2026,USAGCC '26 (Team & AA),4.4,1.1,1.0
4,2,Michael Dalton,Springfield,VT,13.750,4.8,9.050,0.1,,,,3/20/2026,USAGCC '26 (Team & AA),4.8,1.0,0.9
4,3,Owen Carney,Springfield,VT,13.500,4.4,9.100,,,,,3/20/2026,USAGCC '26 (Team & AA),4.4,1.0,0.8
4,4,Evan Reichert,Springfield,VT,13.850,4.4,9.350,,0.1,,,3/20/2026,USAGCC '26 (Team & AA),4.4,0.7,0.6
4,1,Devin Gopaul,Air Force,VT,13.150,4.0,9.150,0.1,0.1,,,3/20/2026,USAGCC '26 (Team & AA),4.0,0.8,0.9
4,2,Jared Fry,Air Force,VT,13.400,4.4,9.100,0.1,,,,3/20/2026,USAGCC '26 (Team & AA),4.4,0.8,1.0
4,3,Jack Foltyn,Air Force,VT,13.400,4.4,9.000,,,,,3/20/2026,USAGCC '26 (Team & AA),4.4,0.9,1.1
4,4,Isaac Koo,Air Force,VT,13.750,4.4,9.250,,0.1,,,3/20/2026,USAGCC '26 (Team & AA),4.4,0.7,0.8
5,1,Nicholas Kosarikov,William & Mary,PB,12.700,4.3,8.400,,,,,3/20/2026,USAGCC '26 (Team & AA),4.3,1.6,1.6
5,2,Evan Wilkins,William & Mary,PB,12.600,4.5,8.100,,,,,3/20/2026,USAGCC '26 (Team & AA),4.5,2.0,1.8
5,3,Niko Greenly,William & Mary,PB,13.150,4.1,9.050,,,,,3/20/2026,USAGCC '26 (Team & AA),4.1,1.0,0.9
5,4,Luke Tully,William & Mary,PB,13.550,4.8,8.750,,,,,3/20/2026,USAGCC '26 (Team & AA),4.8,1.2,1.3
5,1,Kyler Hinson,Greenville,PB,12.950,4.4,8.550,,,,,3/20/2026,USAGCC '26 (Team & AA),4.4,1.5,1.4
5,2,Michael Avery,Greenville,PB,12.400,4.4,8.000,,,,,3/20/2026,USAGCC '26 (Team & AA),4.4,2.1,1.9
5,3,Sergey Popov,Greenville,PB,12.550,4.5,8.050,,,,,3/20/2026,USAGCC '26 (Team & AA),4.5,1.9,2.0
5,4,Jaxon Clapper,Greenville,PB,13.850,4.9,8.950,,,,,3/20/2026,USAGCC '26 (Team & AA),4.9,1.1,1.0
5,1,Jaden Blank,Army,PB,12.950,3.6,9.350,,,,,3/20/2026,USAGCC '26 (Team & AA),3.6,0.7,0.6
5,2,Cash Johnston,Army,PB,13.450,3.9,9.450,,0.1,,,3/20/2026,USAGCC '26 (Team & AA),3.9,0.5,0.6
5,3,Noah Duran,Army,PB,13.350,4.4,8.950,,,,,3/20/2026,USAGCC '26 (Team & AA),4.4,0.9,1.2
5,4,Nick Lester,Army,PB,12.050,4.2,7.850,,,,,3/20/2026,USAGCC '26 (Team & AA),4.2,2.3,2.0
5,1,Alex Campbell,Simpson,PB,12.250,3.5,8.750,,,,,3/20/2026,USAGCC '26 (Team & AA),3.5,1.2,1.3
5,2,Paul Tiedemann,Simpson,PB,11.700,3.6,8.100,,,,,3/20/2026,USAGCC '26 (Team & AA),3.6,1.8,2.0
5,3,Tristan Shorey,Simpson,PB,12.400,4.0,8.400,,,,,3/20/2026,USAGCC '26 (Team & AA),4.0,1.7,1.5
5,4,Kenny Rabe,Simpson,PB,13.150,3.8,9.250,,0.1,,,3/20/2026,USAGCC '26 (Team & AA),3.8,0.7,0.8
5,5,Noah Doiron,Simpson,PB,12.400,3.6,8.800,,,,,3/20/2026,USAGCC '26 (Team & AA),3.6,1.2,1.2
5,1,Danilo Viciana,Navy,PB,12.800,3.9,8.900,,,,,3/20/2026,USAGCC '26 (Team & AA),3.9,1.1,1.1
5,2,Jonah Soltz,Navy,PB,13.050,4.6,8.350,,0.1,,,3/20/2026,USAGCC '26 (Team & AA),4.6,1.8,1.5
5,3,Brian Solomon,Navy,PB,13.150,4.3,8.850,,,,,3/20/2026,USAGCC '26 (Team & AA),4.3,1.1,1.2
5,4,Matthew Petros,Navy,PB,12.900,4.5,8.400,,,,,3/20/2026,USAGCC '26 (Team & AA),4.5,1.7,1.5
5,1,Skyler Cook,Springfield,PB,12.400,4.0,8.400,,,,,3/20/2026,USAGCC '26 (Team & AA),4.0,1.5,1.7
5,2,Brian Delf,Springfield,PB,13.000,3.6,9.300,,0.1,,,3/20/2026,USAGCC '26 (Team & AA),3.6,0.8,0.6
5,3,Blaise Rousseau,Springfield,PB,13.700,4.4,9.300,,,,,3/20/2026,USAGCC '26 (Team & AA),4.4,0.7,0.7
5,4,Devon Felsenstein,Springfield,PB,11.450,2.9,8.550,,,,,3/20/2026,USAGCC '26 (Team & AA),2.9,1.5,1.4
5,1,Tai Gopaul,Air Force,PB,13.000,4.3,8.700,,,,,3/20/2026,USAGCC '26 (Team & AA),4.3,1.3,1.3
5,2,Isaac Koo,Air Force,PB,13.200,4.4,8.800,,,,,3/20/2026,USAGCC '26 (Team & AA),4.4,1.3,1.1
5,3,Palmer Wright,Air Force,PB,12.950,4.4,8.550,,,,,3/20/2026,USAGCC '26 (Team & AA),4.4,1.3,1.6
5,4,Jack Foltyn,Air Force,PB,11.850,4.3,7.550,,,,,3/20/2026,USAGCC '26 (Team & AA),4.3,2.5,2.4
6,1,Evan Sikra,William & Mary,HB,12.600,4.0,8.500,,0.1,,,3/20/2026,USAGCC '26 (Team & AA),4.0,1.6,1.4
6,2,Evan Wilkins,William & Mary,HB,12.850,3.8,8.950,,0.1,,,3/20/2026,USAGCC '26 (Team & AA),3.8,1.0,1.1
6,3,Ricky Pizem,William & Mary,HB,12.600,4.5,8.100,,,,,3/20/2026,USAGCC '26 (Team & AA),4.5,1.8,2.0
6,4,Luke Tully,William & Mary,HB,12.400,4.3,8.000,,0.1,,,3/20/2026,USAGCC '26 (Team & AA),4.3,2.1,1.9
6,1,Michael Avery,Greenville,HB,12.200,4.1,8.000,,0.1,,,3/20/2026,USAGCC '26 (Team & AA),4.1,1.8,2.2
6,2,Logan Watterson,Greenville,HB,12.150,4.3,7.850,,,,,3/20/2026,USAGCC '26 (Team & AA),4.3,2.2,2.1
6,3,Kyler Hinson,Greenville,HB,12.200,4.3,7.900,,,,Y,3/20/2026,USAGCC '26 (Team & AA),4.3,2.0,2.2
6,4,Jacob Foster,Greenville,HB,12.250,4.1,8.150,,,,,3/20/2026,USAGCC '26 (Team & AA),4.1,1.7,2.0
6,1,Jake Prabhakaran,Army,HB,12.700,3.7,9.000,,,,,3/20/2026,USAGCC '26 (Team & AA),3.7,0.9,1.1
6,2,Cash Johnston,Army,HB,12.700,4.0,8.700,,,,,3/20/2026,USAGCC '26 (Team & AA),4.0,1.4,1.2
6,3,Jaden Blank,Army,HB,12.750,4.3,8.450,,,,,3/20/2026,USAGCC '26 (Team & AA),4.3,1.5,1.6
6,4,Tyson Phelps,Army,HB,12.450,4.2,8.250,,,,,3/20/2026,USAGCC '26 (Team & AA),4.2,1.8,1.7
6,1,Milo Staley,Simpson,HB,9.400,2.9,6.400,,0.1,,,3/20/2026,USAGCC '26 (Team & AA),2.9,3.5,3.7
6,2,Brian Rollison,Simpson,HB,12.450,4.2,8.250,,,,,3/20/2026,USAGCC '26 (Team & AA),4.2,1.7,1.8
6,3,Jake Smith,Simpson,HB,12.300,4.2,8.100,,,,,3/20/2026,USAGCC '26 (Team & AA),4.2,2.0,1.8
6,4,Paul Tiedemann,Simpson,HB,13.300,4.4,8.800,,0.1,,,3/20/2026,USAGCC '26 (Team & AA),4.4,1.1,1.3
6,5,Noah Doiron,Simpson,HB,12.150,3.1,8.950,,0.1,,,3/20/2026,USAGCC '26 (Team & AA),3.1,1.0,1.1
6,1,Jonah Soltz,Navy,HB,12.700,3.9,8.700,,0.1,,,3/20/2026,USAGCC '26 (Team & AA),3.9,1.2,1.4
6,2,Michael Romo,Navy,HB,12.300,4.2,8.100,,,,,3/20/2026,USAGCC '26 (Team & AA),4.2,1.9,1.9
6,3,Matthew Petros,Navy,HB,12.950,4.7,8.150,,0.1,,,3/20/2026,USAGCC '26 (Team & AA),4.7,1.8,1.9
6,4,Boone Washburn,Navy,HB,12.100,4.5,7.500,,0.1,Y,Y,3/20/2026,USAGCC '26 (Team & AA),4.5,2.4,2.6
6,5,Brian Solomon,Navy,HB,12.550,3.9,8.650,,,,,3/20/2026,USAGCC '26 (Team & AA),3.9,1.3,1.4
6,1,Kaleb Palacio,Springfield,HB,11.450,3.4,8.050,,,,,3/20/2026,USAGCC '26 (Team & AA),3.4,1.8,2.1
6,2,Skyler Cook,Springfield,HB,11.350,3.8,7.550,,,,,3/20/2026,USAGCC '26 (Team & AA),3.8,2.5,2.4
6,3,Blaise Rousseau,Springfield,HB,12.650,3.1,9.450,,0.1,,,3/20/2026,USAGCC '26 (Team & AA),3.1,0.5,0.6
6,4,Owen Carney,Springfield,HB,13.350,4.2,9.150,,,,,3/20/2026,USAGCC '26 (Team & AA),4.2,0.8,0.9
6,1,Isaac Koo,Air Force,HB,12.400,4.6,7.800,,,,,3/20/2026,USAGCC '26 (Team & AA),4.6,2.1,2.3
6,2,Carson Crooks,Air Force,HB,10.950,4.0,6.950,,,,,3/20/2026,USAGCC '26 (Team & AA),4.0,3.1,3.0
6,3,Jared Fry,Air Force,HB,11.700,3.9,7.800,,,,,3/20/2026,USAGCC '26 (Team & AA),3.9,2.3,2.1
6,4,Tai Gopaul,Air Force,HB,13.100,4.7,8.400,,,,,3/20/2026,USAGCC '26 (Team & AA),4.7,1.6,1.6
