Round,Order,Name,Team,Event,Score,Difficulty,Execution,Neutral Deduction,Stick Bonus,Inquiry,Edited,Date,Event,SV1,SV2,SV3,SV4,J1,J2,J3,J4
2,1,eMjae Frazier,Florida,UB,9.900,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.90,9.90,9.90,9.90
2,2,Anya Pilgrim,Florida,UB,9.925,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.95,9.90,9.90,9.95
2,3,Skye Blakely,Florida,UB,9.975,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,10.00,9.95,9.95,10.00
2,4,Kayla DiCello,Florida,UB,9.975,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.95,10.00,10.00,9.95
2,5,Selena Harris-Miranda,Florida,UB,10.000,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
2,6,Riley McCusker,Florida,UB,9.925,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.90,9.90,9.95,9.95
2,1,Paityn Walker,Alabama,UB,9.875,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.85,9.90,9.90,9.85
2,2,Gabby Gladieux,Alabama,UB,9.850,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.85,9.90,9.85,9.85
2,3,Natalia Pawlak,Alabama,UB,9.825,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.80,9.85,9.85,9.80
2,4,Ryan Fuller,Alabama,UB,9.900,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.85,9.90,9.90,9.90
2,5,Chloe LaCoursiere,Alabama,UB,9.875,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.90,9.85,9.90,9.80
2,6,Azaraya Ra-Akbar,Alabama,UB,9.900,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.90,9.90,9.90,9.90
3,1,Addison Fatta,Oklahoma,BB,9.875,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.85,9.90,9.85,9.95
3,2,Keira Wells,Oklahoma,BB,9.925,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.90,9.85,9.95,9.95
3,3,Ella Murphy,Oklahoma,BB,9.925,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.95,9.95,9.90,9.90
3,4,Lily Pederson,Oklahoma,BB,9.850,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.80,9.80,9.90,9.90
3,5,Elle Mueller,Oklahoma,BB,9.900,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.90,9.90,9.85,9.95
3,6,Faith Torrez,Oklahoma,BB,10.000,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
3,1,Kylie Coen,LSU,BB,9.850,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.75,9.85,9.85,9.85
3,2,Lexi Zeiss,LSU,BB,9.800,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.75,9.80,9.80,9.85
3,3,Amari Drayton,LSU,BB,9.850,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.85,9.90,9.85,9.85
3,4,Kaliya Lincoln,LSU,BB,9.900,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.90,9.85,9.90,9.90
3,5,Konnor McClain,LSU,BB,9.950,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.95,9.95,9.95,10.00
3,6,Kailin Chio,LSU,BB,9.950,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.95,10.00,9.90,9.95
3,1,Skylar Draser,Florida,BB,9.875,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.85,9.85,9.90,9.90
3,2,Alyssa Arana,Florida,BB,9.800,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.80,9.80,9.80,9.90
3,3,Skye Blakely,Florida,BB,9.900,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,9.80,9.90,9.95,9.90,9.75
3,4,eMjae Frazier,Florida,BB,9.850,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.85,9.90,9.85,9.85
3,5,Kayla DiCello,Florida,BB,9.950,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.90,9.95,9.95,9.95
3,6,Selena Harris-Miranda,Florida,BB,9.950,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.95,9.95,9.95,9.95
3,1,Chloe LaCoursiere,Alabama,BB,9.850,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.80,9.85,9.90,9.85
3,2,Love Birt,Alabama,BB,9.825,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.85,9.80,9.80,9.85
3,3,Gabby Gladieux,Alabama,BB,9.875,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.80,9.85,9.90,9.90
3,4,Gabby Ladanyi,Alabama,BB,9.900,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.90,9.90,9.90,9.90
3,5,Ryan Fuller,Alabama,BB,9.900,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.90,9.90,9.95,9.90
3,6,Kylee Kvamme,Alabama,BB,9.950,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.95,9.95,9.95,9.90
4,1,Ella Murphy,Oklahoma,FX,9.900,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.90,9.90,9.90,9.90
4,2,Addison Fatta,Oklahoma,FX,9.925,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.95,9.95,9.90,9.85
4,3,Keira Wells,Oklahoma,FX,9.950,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.90,9.95,9.95,9.95
4,4,Kamila Pawlak,Oklahoma,FX,9.875,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.85,9.90,9.85,9.90
4,5,Elle Mueller,Oklahoma,FX,9.850,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.85,9.85,9.85,9.80
4,6,Mackenzie Estep,Oklahoma,FX,9.950,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.90,9.95,9.95,9.95
4,1,Emily Innes,LSU,FX,9.900,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.85,9.90,9.90,9.90
4,2,Nina Ballou,LSU,FX,9.875,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.90,9.85,9.90,9.85
4,3,Kylie Coen,LSU,FX,9.900,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.90,9.90,9.90,9.85
4,4,Amari Drayton,LSU,FX,9.825,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.90,9.80,9.85,9.75
4,5,Kailin Chio,LSU,FX,9.900,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.90,9.90,9.90,9.90
4,6,Kaliya Lincoln,LSU,FX,9.950,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.95,9.95,9.95,10.00
4,1,Gabby Disidore,Florida,FX,9.825,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.85,9.85,9.80,9.80
4,2,Danie Ferris,Florida,FX,9.875,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.90,9.90,9.85,9.85
4,3,eMjae Frazier,Florida,FX,9.900,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.90,9.90,9.90,9.90
4,4,Kayla DiCello,Florida,FX,9.900,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.90,9.90,9.90,9.90
4,5,Skye Blakely,Florida,FX,9.850,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.85,9.85,9.85,9.80
4,6,Selena Harris-Miranda,Florida,FX,9.900,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.90,9.90,9.90,9.85
4,1,Chloe LaCoursiere,Alabama,FX,9.825,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.80,9.75,9.85,9.85
4,2,Rachel Rybicki,Alabama,FX,9.850,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.85,9.90,9.85,9.85
4,3,McKenzie Matters,Alabama,FX,9.850,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.85,9.85,9.85,9.85
4,4,Azaraya Ra-Akbar,Alabama,FX,9.925,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.90,9.85,9.95,9.95
4,5,Jamison Sears,Alabama,FX,9.850,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.75,9.80,9.90,9.90
4,6,Gabby Gladieux,Alabama,FX,9.950,,,,,,,3/21/2026,SEC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.95,9.85,9.95,9.95
