Round,Order,Name,Team,Event,Score,Difficulty,Execution,Neutral Deduction,Stick Bonus,Inquiry,Edited,Date,Event,D,E1,E2
3,4,Brian Rollison,Simpson,SR,13.550,4.9,8.650,,,,,2/14/2026,Nebraska / Simpson / William & Mary / Greenville,4.9,1.3,1.4
3,1,Jonathan Irwin,William & Mary,SR,12.600,4.2,8.300,,0.1,,,2/14/2026,Nebraska / Simpson / William & Mary / Greenville,4.2,1.8,1.6
3,2,Nicholas Kosarikov,William & Mary,SR,11.650,3.3,8.350,,,,,2/14/2026,Nebraska / Simpson / William & Mary / Greenville,3.3,1.6,1.7
3,3,Michael Weiner,William & Mary,SR,11.700,3.4,8.200,,0.1,,,2/14/2026,Nebraska / Simpson / William & Mary / Greenville,3.4,1.8,1.8
3,4,Gavin Zborowski,William & Mary,SR,11.700,4.1,7.600,,,,,2/14/2026,Nebraska / Simpson / William & Mary / Greenville,4.1,2.5,2.3
3,1,Elijah Cruz,Greenville,SR,12.700,4.2,8.400,,0.1,,,2/14/2026,Nebraska / Simpson / William & Mary / Greenville,4.2,1.5,1.7
3,2,Ricky Mays,Greenville,SR,12.650,4.3,8.350,,,,,2/14/2026,Nebraska / Simpson / William & Mary / Greenville,4.3,1.6,1.7
3,3,Ethan Poole,Greenville,SR,12.300,4.1,8.100,,0.1,,,2/14/2026,Nebraska / Simpson / William & Mary / Greenville,4.1,1.8,2.0
3,4,Sergey Popov,Greenville,SR,13.000,4.7,8.300,,,,,2/14/2026,Nebraska / Simpson / William & Mary / Greenville,4.7,1.6,1.8
3,5,Kyler Hinson,Greenville,SR,11.800,2.8,9.000,,,,,2/14/2026,Nebraska / Simpson / William & Mary / Greenville,2.8,1.1,0.9
4,1,Ty Roderiques,Nebraska,VT,14.200,4.8,9.300,,0.1,,,2/14/2026,Nebraska / Simpson / William & Mary / Greenville,4.8,0.7,0.7
4,2,Nathan York,Nebraska,VT,13.300,4.8,8.800,0.3,,,,2/14/2026,Nebraska / Simpson / William & Mary / Greenville,4.8,1.1,1.3
4,3,Anthony Koppie,Nebraska,VT,13.400,4.8,8.600,,,,,2/14/2026,Nebraska / Simpson / William & Mary / Greenville,4.8,1.3,1.5
