Round,Order,Name,Team,Event,Score,Difficulty,Execution,Neutral Deduction,Stick Bonus,Inquiry,Edited,Date,Event,SV1,SV2,SV3,SV4,J1,J2,J3,J4
2,2,Hannah Clark,Clemson,UB,9.900,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.95,9.90,9.90,9.90
2,3,Emma Malewski,Clemson,UB,9.900,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.90,9.85,9.95,9.90
2,4,Takoda Berry,Clemson,UB,9.725,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.75,9.70,9.80,9.70
2,5,Ella Cesario,Clemson,UB,9.850,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.85,9.85,9.85,9.85
2,6,Quinn Kuhl,Clemson,UB,9.900,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.90,9.85,9.90,9.90
2,1,Ava Myers,NC State,UB,9.800,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.80,9.80,9.80,9.80
2,2,Emerson Fisk,NC State,UB,9.800,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.80,9.75,9.80,9.80
2,3,Madeline Reid,NC State,UB,9.850,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.85,9.85,9.85,9.85
2,4,Caroline Volk,NC State,UB,9.850,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.80,9.85,9.85,9.90
2,5,Elle Hadrick,NC State,UB,9.850,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.85,9.80,9.90,9.85
2,6,Katie Harper,NC State,UB,9.825,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.85,9.80,9.90,9.80
3,1,Claire Dean,Stanford,BB,9.850,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.85,9.85,9.85,9.90
3,2,Temple Landry,Stanford,BB,9.925,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.95,9.95,9.90,9.90
3,3,Sienna Robinson,Stanford,BB,9.925,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.95,9.90,9.95,9.85
3,4,Levi Jung-Ruivivar,Stanford,BB,9.900,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.85,9.90,9.90,9.90
3,5,Anna Roberts,Stanford,BB,9.550,,,,,,Y,3/21/2026,ACC Championship 2026 Session #2,9.90,9.90,9.90,9.90,9.65,9.50,9.55,9.55
3,6,Ana Barbosu,Stanford,BB,9.725,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.90,9.70,9.70,9.75
3,1,Sage Melkonian,California,BB,9.750,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.75,9.70,9.80,9.75
3,2,Sarah Lee,California,BB,9.900,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.90,9.90,9.90,9.90
3,3,Abbey Scanlon,California,BB,9.800,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.85,9.80,9.80,9.80
3,4,Tonya Paulsson,California,BB,9.850,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.85,9.85,9.90,9.85
3,5,Miki Aderinto,California,BB,9.850,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.90,9.85,9.85,9.80
