Round,Order,Name,Team,Event,Score,Difficulty,Execution,Neutral Deduction,Stick Bonus,Inquiry,Edited,Date,Event,D,E1,E2
3,4,Nael Sakouhi,France,SR,12.300,4.9,7.400,,,,,3/14/2026,Stanford Senior Night Quad,4.9,2.7,2.5
3,5,Nicolas Diez,France,SR,11.550,4.1,7.450,,,,,3/14/2026,Stanford Senior Night Quad,4.1,2.6,2.5
3,6,Alphonse Burball,France,SR,11.800,4.0,7.800,,,,,3/14/2026,Stanford Senior Night Quad,4.0,2.2,2.2
3,1,Arun Chhetri,Stanford,SR,13.050,4.8,8.150,,0.1,,,3/14/2026,Stanford Senior Night Quad,4.8,1.9,1.8
3,2,Reece Landsperger,Stanford,SR,13.450,5.1,8.350,,,,,3/14/2026,Stanford Senior Night Quad,5.1,1.6,1.7
3,3,Nick Kuebler,Stanford,SR,13.250,5.1,8.150,,,,,3/14/2026,Stanford Senior Night Quad,5.1,2.0,1.7
3,4,Asher Hong,Stanford,SR,14.050,5.3,8.650,,0.1,,,3/14/2026,Stanford Senior Night Quad,5.3,1.3,1.4
4,1,Dominic Allaire,Quebec,VT,12.350,3.6,8.750,,,,,3/14/2026,Stanford Senior Night Quad,3.6,1.3,1.2
4,2,Albert Chagnon,Quebec,VT,12.400,3.6,8.800,,,,,3/14/2026,Stanford Senior Night Quad,3.6,1.2,1.2
4,3,Nathan Yvers,Quebec,VT,13.500,4.4,9.100,,,,Y,3/14/2026,Stanford Senior Night Quad,4.4,0.9,0.9
4,4,Benoît Tremblay,Quebec,VT,12.600,4.8,7.800,,,,,3/14/2026,Stanford Senior Night Quad,4.8,2.3,2.1
4,1,Harry Kim,California,VT,12.050,4.4,7.950,0.3,,,,3/14/2026,Stanford Senior Night Quad,4.4,1.9,2.2
4,2,Nathan Underhill,California,VT,14.350,4.8,9.550,,,,,3/14/2026,Stanford Senior Night Quad,4.8,0.4,0.5
4,3,Jasper Smith-Gordon,California,VT,14.300,5.2,9.100,,,,,3/14/2026,Stanford Senior Night Quad,5.2,0.8,1.0
4,4,Matteo Bardana,California,VT,12.550,4.4,8.450,0.3,,,,3/14/2026,Stanford Senior Night Quad,4.4,1.5,1.6
4,1,Alex Kob,Air Force,VT,13.500,4.4,9.100,,,,,3/14/2026,Stanford Senior Night Quad,4.4,0.9,0.9
4,2,Jared Fry,Air Force,VT,13.800,4.4,9.300,,0.1,,Y,3/14/2026,Stanford Senior Night Quad,4.4,0.7,0.7
4,3,Jack Foltyn,Air Force,VT,13.000,4.4,8.900,0.3,,,,3/14/2026,Stanford Senior Night Quad,4.4,1.1,1.1
4,4,Isaac Koo,Air Force,VT,13.500,4.4,9.100,,,,,3/14/2026,Stanford Senior Night Quad,4.4,1.0,0.8
4,1,Leo Saladino,France,VT,13.650,4.8,8.950,0.1,,,,3/14/2026,Stanford Senior Night Quad,4.8,1.0,1.1
4,2,Anthony Mansard,France,VT,12.950,4.8,8.150,,,,,3/14/2026,Stanford Senior Night Quad,4.8,1.9,1.8
4,3,Nael Sakouhi,France,VT,14.350,4.8,9.550,,,,,3/14/2026,Stanford Senior Night Quad,4.8,0.4,0.5
4,4,Leeroy Traore-Malatre,France,VT,13.850,4.8,9.050,,,,,3/14/2026,Stanford Senior Night Quad,4.8,0.9,1.0
4,5,Nicolas Diez,France,VT,12.750,4.8,8.250,0.3,,,,3/14/2026,Stanford Senior Night Quad,4.8,1.8,1.7
4,6,Swaimy Bellil,France,VT,14.050,4.8,9.250,,,,,3/14/2026,Stanford Senior Night Quad,4.8,0.8,0.7
4,1,Wade Nelson,Stanford,VT,13.650,4.8,8.950,0.1,,,,3/14/2026,Stanford Senior Night Quad,4.8,1.1,1.0
4,2,Toma Murakawa,Stanford,VT,14.350,4.8,9.550,,,,,3/14/2026,Stanford Senior Night Quad,4.8,0.4,0.5
4,3,Cooper Kim,Stanford,VT,14.350,4.8,9.550,,,,,3/14/2026,Stanford Senior Night Quad,4.8,0.5,0.4
4,4,Junnosuke Iwai,Stanford,VT,14.300,4.8,9.500,,,,,3/14/2026,Stanford Senior Night Quad,4.8,0.5,0.5
5,1,Dominic Allaire,Quebec,PB,9.650,3.9,5.750,,,,,3/14/2026,Stanford Senior Night Quad,3.9,4.7,3.8
5,2,Albert Chagnon,Quebec,PB,11.550,3.7,7.850,,,,,3/14/2026,Stanford Senior Night Quad,3.7,2.1,2.2
5,3,Nathan Yvers,Quebec,PB,11.650,3.9,7.750,,,,,3/14/2026,Stanford Senior Night Quad,3.9,2.5,2.0
5,4,Benoît Tremblay,Quebec,PB,13.050,4.4,8.650,,,,,3/14/2026,Stanford Senior Night Quad,4.4,1.3,1.4
5,1,Evan Wenstad,California,PB,12.700,4.1,8.600,,,,,3/14/2026,Stanford Senior Night Quad,4.1,1.5,1.3
5,2,Tucker Yasunaga,California,PB,12.550,4.6,7.950,,,,,3/14/2026,Stanford Senior Night Quad,4.6,2.1,2.0
