Round,Order,Name,Team,Event,Score,Difficulty,Execution,Neutral Deduction,Stick Bonus,Inquiry,Edited,Date,Event,SV1,SV2,SV3,SV4,J1,J2,J3,J4
2,4,Maiya Terry,Missouri,UB,9.850,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.85,9.85,9.80,9.85
2,5,Hannah Horton,Missouri,UB,9.925,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.90,9.95,9.90,9.95
2,6,Kimarra Echols,Missouri,UB,9.850,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.80,9.85,9.85,9.90
2,1,Jaylyn Pomager,Ohio State,UB,9.800,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.80,9.85,9.80,9.70
2,2,Maisyn Rader,Ohio State,UB,9.850,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.85,9.90,9.85,9.85
2,3,Tory Vetter,Ohio State,UB,9.850,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.75,9.90,9.90,9.80
2,4,Ava Jackson,Ohio State,UB,9.875,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.85,9.90,9.90,9.85
2,5,JJ Coleman,Ohio State,UB,9.800,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.80,9.85,9.80,9.80
2,6,Samara Buchanan,Ohio State,UB,9.750,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.75,9.85,9.75,9.75
2,1,Joscelyn Roberson,Arkansas,UB,9.875,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.85,9.85,9.90,9.90
