Round,Order,Name,Team,Event,Score,Difficulty,Execution,Neutral Deduction,Stick Bonus,Inquiry,Edited,Date,Event,D,E1,E2
1,1,Colin Kilian,SC United: F,FX,12.000,4.1,8.100,0.3,0.1,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.1,1.8,2.0
1,2,Cole Fallbacher,GAA: F,FX,12.350,4.2,8.150,,,,Y,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.2,2.0,1.7
1,3,Troy Holman,BGA: F,FX,12.900,4.5,8.500,0.1,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.5,1.6,1.4
2,1,Arun Chhetri,Stanford,PH,11.500,4.8,6.700,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.8,3.4,3.2
2,2,Marcus Kushner,Stanford,PH,13.700,5.2,8.500,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),5.2,1.6,1.4
2,3,Kiran Mandava,Stanford,PH,13.250,5.4,7.850,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),5.4,2.2,2.1
2,4,Asher Hong,Stanford,PH,11.500,5.4,6.100,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),5.4,3.8,4.0
2,5,Cooper Kim,Stanford,PH,11.450,4.6,6.850,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.6,3.0,3.3
2,6,Zachary Green,Stanford,PH,11.650,3.8,7.850,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),3.8,2.2,2.1
2,1,Trigg Dudley,California,PH,11.500,4.7,6.800,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.7,3.0,3.4
2,2,Kaien Orion,California,PH,12.800,4.8,8.000,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.8,2.2,1.8
2,3,Harry Kim,California,PH,13.500,5.1,8.400,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),5.1,1.7,1.5
2,4,Jasper Smith-Gordon,California,PH,13.500,4.8,8.700,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.8,1.3,1.3
2,5,Nathan Underhill,California,PH,11.700,3.3,8.400,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),3.3,1.4,1.8
2,6,Troy Nuesca,California,PH,10.300,2.9,7.400,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),2.9,2.7,2.5
2,1,Conlan Simpkins,Ohio State,PH,12.050,4.9,7.150,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.9,2.9,2.8
2,2,David Ramirez,Ohio State,PH,12.500,5.1,7.400,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),5.1,2.4,2.8
2,3,Jace Hashimoto,Ohio State,PH,13.400,5.0,8.400,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),5.0,1.7,1.5
2,4,Parker Thackston,Ohio State,PH,13.400,5.5,7.900,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),5.5,2.0,2.2
2,5,Jesse Pakele,Ohio State,PH,11.600,4.6,7.000,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.6,3.1,2.9
2,1,Junnosuke Iwai,Stanford Open: A,PH,10.350,4.4,5.950,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.4,4.2,3.9
2,2,David Shamah,Stanford Open: A,PH,12.950,4.9,8.050,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.9,2.0,1.9
2,3,Xander Hong,Stanford Open: A,PH,10.500,5.0,5.500,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),5.0,4.4,4.6
2,4,Deano Roberts,Stanford Open: A,PH,11.400,4.6,6.800,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.6,3.3,3.1
2,5,Divier Ramos-Delgado,Stanford Open: A,PH,10.900,4.4,6.500,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.4,3.7,3.3
2,6,Riley Loos,Stanford Open: A,PH,12.900,4.8,8.100,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.8,1.8,2.0
2,1,Joseph Conley,Bandits: E,PH,9.050,3.4,5.650,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),3.4,4.2,4.5
2,2,Kiran Chhetri,GO USA: E,PH,11.500,4.7,6.800,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.7,3.0,3.4
2,3,Panteley Kolodii,SBGA: E,PH,10.800,5.0,5.800,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),5.0,4.0,4.4
2,4,Kelly Moriarty,Interstate Gym: E,PH,7.550,2.9,4.650,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),2.9,5.5,5.2
2,5,Zac Myers,TC: E,PH,11.150,4.2,6.950,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.2,3.1,3.0
2,6,Finn Grenstam,Bandits: E,PH,9.750,3.5,6.250,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),3.5,3.8,3.7
2,7,William Pearce,Bandits: E,PH,12.400,4.3,8.100,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.3,2.0,1.8
2,1,Nick Mock,Aspire: F,PH,12.900,5.2,7.700,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),5.2,2.4,2.2
2,2,Colin Kilian,SC United: F,PH,9.100,2.9,6.200,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),2.9,4.0,3.6
2,3,Cole Fallbacher,GAA: F,PH,11.700,4.0,7.700,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.0,2.4,2.2
2,4,Troy Holman,BGA: F,PH,12.600,4.1,8.500,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.1,1.4,1.6
2,5,Xavier Ang,SC United: F,PH,9.900,3.6,6.300,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),3.6,3.9,3.5
3,1,Arun Chhetri,Stanford,SR,13.600,4.8,8.700,,0.1,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.8,1.4,1.2
3,2,Nick Kuebler,Stanford Open,SR,14.000,5.1,8.800,,0.1,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),5.1,1.2,1.2
3,3,Reece Landsperger,Stanford,SR,13.800,5.0,8.800,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),5.0,1.3,1.1
3,4,Asher Hong,Stanford,SR,14.450,5.3,9.050,,0.1,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),5.3,1.0,0.9
3,5,Cooper Kim,Stanford,SR,11.850,3.3,8.450,,0.1,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),3.3,1.6,1.5
3,6,Zachary Green,Stanford,SR,12.000,3.3,8.600,,0.1,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),3.3,1.5,1.3
3,1,Theodor Roald Gadderud,California,SR,13.300,4.1,9.200,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.1,0.8,0.8
3,2,Troy Nuesca,California,SR,13.100,3.7,9.300,,0.1,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),3.7,0.7,0.7
3,3,Matteo Bardana,California,SR,13.200,4.6,8.500,,0.1,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.6,1.6,1.4
3,4,Jaxon Mitchell,California,SR,12.750,4.4,8.350,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.4,1.7,1.6
3,5,Nathan Underhill,California,SR,13.250,4.4,8.750,,0.1,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.4,1.3,1.2
3,1,Kristian Grahovski,Ohio State,SR,12.850,4.0,8.850,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.0,1.2,1.1
3,2,Drake Andrews,Ohio State,SR,13.150,4.3,8.750,,0.1,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.3,1.3,1.2
3,3,David Ramirez,Ohio State,SR,12.650,4.6,8.050,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.6,1.9,2.0
3,4,Jesse Pakele,Ohio State,SR,12.950,4.9,8.050,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.9,2.0,1.9
3,1,Toma Murakawa,Stanford Open: A,SR,12.100,4.7,7.400,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.7,2.7,2.5
3,2,David Shamah,Stanford Open: A,SR,12.550,3.6,8.950,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),3.6,1.0,1.1
3,3,Junnosuke Iwai,Stanford Open: A,SR,12.800,4.5,8.300,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.5,1.8,1.6
3,4,Xander Hong,Stanford Open: A,SR,12.300,3.9,8.300,,0.1,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),3.9,1.8,1.6
3,5,Deano Roberts,Stanford Open: A,SR,13.250,4.4,8.750,,0.1,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.4,1.2,1.3
3,1,Panteley Kolodii,SBGA: E,SR,12.650,4.5,8.150,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.5,2.0,1.7
3,2,Kelly Moriarty,Interstate Gym: E,SR,11.350,3.1,8.150,,0.1,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),3.1,1.9,1.8
3,3,Zac Myers,TC: E,SR,10.750,3.7,7.050,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),3.7,3.1,2.8
3,4,Finn Grenstam,Bandits: E,SR,10.700,2.9,7.800,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),2.9,2.3,2.1
3,5,William Pearce,Bandits: E,SR,10.300,2.3,8.300,0.3,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),2.3,1.8,1.6
3,1,Colin Kilian,SC United: F,SR,11.050,3.8,7.250,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),3.8,2.9,2.6
3,2,Alexander Trent,SC United: F,SR,10.600,2.6,8.000,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),2.6,2.1,1.9
3,3,Cole Fallbacher,GAA: F,SR,9.600,2.9,7.000,0.3,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),2.9,3.0,3.0
3,4,Troy Holman,BGA: F,SR,12.200,3.0,9.100,,0.1,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),3.0,1.0,0.8
3,5,Xavier Ang,SC United: F,SR,11.150,3.2,7.950,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),3.2,2.1,2.0
3,6,Marqus Miranda,SC United: F,SR,11.400,4.5,6.900,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.5,3.2,3.0
4,1,Zachary Green,Stanford,VT,12.650,4.8,8.150,0.3,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.8,1.8,1.9
4,2,Cooper Kim,Stanford,VT,14.350,4.8,9.650,0.1,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.8,0.4,0.3
4,3,Wade Nelson,Stanford,VT,14.200,4.8,9.500,0.1,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.8,0.5,0.5
4,4,Asher Hong,Stanford,VT,14.400,4.8,9.600,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.8,0.4,0.4
4,1,Khalen Curry,California,VT,14.000,4.8,9.300,0.1,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.8,0.7,0.7
4,2,Theodor Roald Gadderud,California,VT,14.000,4.8,9.500,0.3,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.8,0.5,0.5
4,3,Nathan Underhill,California,VT,14.100,4.8,9.400,0.1,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.8,0.6,0.6
4,4,Jasper Smith-Gordon,California,VT,14.550,4.8,9.750,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.8,0.2,0.3
4,5,Troy Nuesca,California,VT,13.400,4.4,9.100,0.1,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.4,0.8,1.0
4,1,Kristian Grahovski,Ohio State,VT,14.350,4.8,9.550,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.8,0.5,0.4
4,2,Zach Snyder,Ohio State,VT,14.000,4.8,9.300,0.1,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.8,0.7,0.7
4,3,David Ramirez,Ohio State,VT,14.250,4.8,9.550,0.1,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.8,0.5,0.4
4,4,Chase Davenport-Mills,Ohio State,VT,13.050,4.8,8.250,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.8,1.8,1.7
4,5,Jesse Pakele,Ohio State,VT,13.650,4.4,9.250,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.4,0.7,0.8
4,1,Toma Murakawa,Stanford Open: A,VT,14.000,4.8,9.200,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.8,0.8,0.8
4,2,David Shamah,Stanford Open: A,VT,13.000,4.8,8.200,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.8,1.9,1.7
4,3,Junnosuke Iwai,Stanford Open: A,VT,14.450,4.8,9.650,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.8,0.3,0.4
4,4,Xander Hong,Stanford Open: A,VT,13.250,4.0,9.250,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.0,0.8,0.7
4,5,Kai Uemura,Stanford Open: A,VT,13.650,4.4,9.250,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.4,0.7,0.8
4,1,Kelly Moriarty,Interstate Gym: E,VT,13.150,4.4,9.050,0.3,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.4,0.9,1.0
4,2,Zac Myers,TC: E,VT,12.100,4.0,8.200,0.1,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.0,1.9,1.7
4,3,Finn Grenstam,Bandits: E,VT,12.650,3.6,9.050,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),3.6,1.0,0.9
4,4,William Pearce,Bandits: E,VT,13.500,4.0,9.500,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.0,0.4,0.6
4,2,Cole Fallbacher,GAA: F,VT,13.450,4.4,9.150,0.1,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.4,0.9,0.8
4,3,Troy Holman,BGA: F,VT,13.400,4.0,9.400,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.0,0.5,0.7
4,5,Colin Kilian,SC United: F,VT,13.350,3.6,9.650,,0.1,,Y,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),3.6,0.3,0.4
5,1,Zachary Green,Stanford,PB,13.850,5.2,8.650,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),5.2,1.3,1.4
5,2,Arun Chhetri,Stanford,PB,13.950,5.4,8.550,,,,Y,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),5.4,1.5,1.4
5,3,Reece Landsperger,Stanford,PB,13.650,4.9,8.750,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.9,1.3,1.2
5,4,Asher Hong,Stanford,PB,14.050,5.0,8.950,,0.1,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),5.0,1.1,1.0
5,5,Cooper Kim,Stanford,PB,13.400,4.2,9.100,,0.1,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.2,1.0,0.8
5,1,Matteo Bardana,California,PB,13.400,4.5,8.800,,0.1,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.5,1.3,1.1
5,2,Troy Nuesca,California,PB,12.400,4.4,8.000,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.4,2.1,1.9
5,3,Nathan Underhill,California,PB,12.300,3.8,8.400,,0.1,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),3.8,1.6,1.6
5,4,Theodor Roald Gadderud,California,PB,13.950,4.7,9.250,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.7,0.7,0.8
5,1,Kristian Grahovski,Ohio State,PB,13.000,4.3,8.700,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.3,1.4,1.2
5,2,David Ramirez,Ohio State,PB,13.950,4.9,9.050,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.9,0.9,1.0
5,3,Drake Andrews,Ohio State,PB,13.850,4.9,8.950,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.9,1.1,1.0
5,4,Jesse Pakele,Ohio State,PB,12.850,4.7,8.150,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.7,1.7,2.0
5,1,Junnosuke Iwai,Stanford Open: A,PB,13.900,5.0,8.800,,0.1,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),5.0,1.2,1.2
5,2,Xander Hong,Stanford Open: A,PB,12.150,4.8,7.350,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.8,2.5,2.8
5,3,David Shamah,Stanford Open: A,PB,14.200,5.5,8.700,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),5.5,1.4,1.2
5,1,Zac Myers,TC: E,PB,11.600,4.6,7.000,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.6,2.9,3.1
5,2,Finn Grenstam,Bandits: E,PB,12.100,3.1,9.000,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),3.1,1.0,1.0
5,3,William Pearce,Bandits: E,PB,11.850,4.0,7.750,,0.1,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.0,2.1,2.4
5,4,Joseph Conley,Bandits: E,PB,10.950,3.1,7.850,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),3.1,2.2,2.1
5,5,Evan Hymanson,Bandits: E,PB,12.550,4.4,8.150,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.4,1.7,2.0
5,6,Kelly Moriarty,Interstate Gym: E,PB,11.800,2.8,8.900,,0.1,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),2.8,1.0,1.2
5,1,Cole Fallbacher,GAA: F,PB,11.350,3.2,8.150,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),3.2,1.9,1.8
5,2,Troy Holman,BGA: F,PB,13.200,3.9,9.300,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),3.9,0.7,0.7
5,3,Xavier Ang,SC United: F,PB,11.400,4.2,7.200,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.2,3.0,2.6
6,1,Nick Kuebler,Stanford Open,HB,14.600,5.1,9.400,,0.1,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),5.1,0.7,0.5
6,2,Zachary Green,Stanford,HB,13.700,5.4,8.300,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),5.4,1.8,1.6
6,3,Cooper Kim,Stanford,HB,14.600,5.3,9.200,,0.1,,Y,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),5.3,0.8,0.8
6,4,Asher Hong,Stanford,HB,12.700,4.8,7.900,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.8,1.9,2.3
6,1,Carter Kim,California,HB,12.300,4.5,7.800,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.5,2.4,2.0
6,2,Troy Nuesca,California,HB,12.000,4.0,8.000,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.0,2.0,2.0
6,3,Matteo Bardana,California,HB,13.450,4.5,8.950,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.5,1.0,1.1
6,4,Jaxon Mitchell,California,HB,12.800,4.4,8.400,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.4,1.5,1.7
6,5,Nathan Underhill,California,HB,11.600,3.0,8.600,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),3.0,1.5,1.3
6,1,Kristian Grahovski,Ohio State,HB,12.650,4.7,7.950,,,,Y,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.7,2.2,1.9
6,2,Jacob Harmon,Ohio State,HB,12.450,4.2,8.250,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.2,1.8,1.7
6,3,David Ramirez,Ohio State,HB,14.050,5.3,8.750,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),5.3,1.2,1.3
6,4,Drake Andrews,Ohio State,HB,13.850,4.7,9.050,,0.1,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.7,0.9,1.0
6,5,Jesse Pakele,Ohio State,HB,13.150,4.3,8.850,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.3,1.0,1.3
6,1,Joey Nieves,Stanford Open: A,HB,10.850,3.9,6.950,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),3.9,3.1,3.0
6,2,Kai Uemura,Stanford Open: A,HB,13.400,4.4,9.000,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.4,1.1,0.9
6,3,Xander Hong,Stanford Open: A,HB,11.650,4.6,7.050,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.6,2.9,3.0
6,4,David Shamah,Stanford Open: A,HB,12.800,3.6,9.100,,0.1,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),3.6,0.9,0.9
6,5,Junnosuke Iwai,Stanford Open: A,HB,13.250,5.0,8.250,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),5.0,1.8,1.7
6,1,Finn Grenstam,Bandits: E,HB,11.050,3.4,7.650,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),3.4,2.2,2.5
6,2,William Pearce,Bandits: E,HB,12.950,4.6,8.350,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.6,1.6,1.7
6,3,Joseph Conley,Bandits: E,HB,10.800,3.1,7.700,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),3.1,2.4,2.2
6,4,Evan Hymanson,Bandits: E,HB,12.900,4.5,8.400,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.5,1.7,1.5
6,5,Kelly Moriarty,Interstate Gym: E,HB,12.400,4.0,8.400,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.0,1.6,1.6
6,6,Zac Myers,TC: E,HB,13.000,4.1,8.900,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),4.1,1.1,1.1
6,1,Xavier Ang,SC United: F,HB,12.300,3.7,8.600,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),3.7,1.6,1.2
6,2,Colin Kilian,SC United: F,HB,9.450,3.0,6.450,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),3.0,3.5,3.6
6,4,Cole Fallbacher,GAA: F,HB,11.200,3.5,7.700,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),3.5,2.5,2.1
6,5,Troy Holman,BGA: F,HB,12.050,3.8,8.250,,,,,1/24/2026,Stanford / California / Ohio State (Stanford Open '26),3.8,1.8,1.7
